variable,City,Year,value,Indicator,Type,UM.category,Sub.category
building.al.prod,Tokyo,2006,NA,production (Kt),urban.metabolism,Materials,aluminium
building.al.prod,Tokyo,2011,NA,production (Kt),urban.metabolism,Materials,aluminium
building.bricksAndOthers.consume,Mexico City,2006,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Beijing,2006,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Beijing,2011,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Mexico City,2011,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Beijing,2001,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Moscow,2006,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Moscow,2011,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Mumbai,2001,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Mumbai,2006,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Mumbai,2011,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,New York City,2001,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,New York City,2006,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,New York City,2011,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Osaka,2001,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Osaka,2006,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Osaka,2011,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Paris,2001,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Paris,2006,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Paris,2011,29122,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Rio de Janeiro,2001,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Rio de Janeiro,2006,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Rio de Janeiro,2011,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Sao Paulo,2001,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Sao Paulo,2006,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Sao Paulo,2011,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Seoul,2001,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Seoul,2006,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Seoul,2011,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Shanghai,2001,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Shanghai,2006,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Shanghai,2011,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Shenzhen,2001,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Shenzhen,2006,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Shenzhen,2011,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Tehran,2001,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Tehran,2006,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Tehran,2011,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Tokyo,2001,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Tokyo,2006,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Tokyo,2011,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Manila,2006,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Manila,2011,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Mexico City,2001,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Guangzhou,2006,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Moscow,2001,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Buenos Aires,2011,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Cairo,2001,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Cairo,2006,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Cairo,2011,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Delhi,2001,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Delhi,2006,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Delhi,2011,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Dhaka,2001,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Dhaka,2006,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Dhaka,2011,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Guangzhou,2001,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Kolkata,2011,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Guangzhou,2011,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Istanbul,2001,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Istanbul,2006,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Istanbul,2011,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Jakarta,2001,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Jakarta,2006,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Jakarta,2011,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Karachi,2001,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Karachi,2006,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Karachi,2011,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Kolkata,2001,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Kolkata,2006,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,London,2001,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Lagos,2001,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Lagos,2006,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Lagos,2011,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Los Angeles,2006,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,London,2006,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,London,2011,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Los Angeles,2001,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Buenos Aires,2006,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Los Angeles,2011,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Manila,2001,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.consume,Buenos Aires,2001,NA,consumption (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Buenos Aires,2001,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Beijing,2011,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Manila,2011,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Beijing,2001,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Beijing,2006,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Buenos Aires,2006,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Buenos Aires,2011,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Cairo,2001,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Cairo,2006,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Cairo,2011,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Delhi,2001,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Delhi,2006,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Delhi,2011,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Dhaka,2001,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Dhaka,2006,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Dhaka,2011,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Guangzhou,2001,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Guangzhou,2006,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Guangzhou,2011,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Istanbul,2001,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Istanbul,2006,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Istanbul,2011,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Jakarta,2001,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Jakarta,2006,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Jakarta,2011,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Karachi,2001,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Karachi,2006,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Karachi,2011,5300,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Kolkata,2001,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Kolkata,2006,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Kolkata,2011,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Lagos,2001,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Lagos,2006,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Lagos,2011,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,London,2001,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,London,2006,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,London,2011,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Los Angeles,2001,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Los Angeles,2006,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Los Angeles,2011,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Manila,2001,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Manila,2006,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Osaka,2006,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Osaka,2011,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Mexico City,2001,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Moscow,2001,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Moscow,2006,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Moscow,2011,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Mumbai,2001,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Mumbai,2006,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Mumbai,2011,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,New York City,2001,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,New York City,2006,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,New York City,2011,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Osaka,2001,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Seoul,2011,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Shanghai,2001,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Paris,2001,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Paris,2006,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Paris,2011,12132,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Rio de Janeiro,2001,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Rio de Janeiro,2006,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Rio de Janeiro,2011,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Sao Paulo,2001,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Sao Paulo,2006,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Sao Paulo,2011,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Seoul,2001,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Seoul,2006,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Shenzhen,2001,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Shenzhen,2006,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Shanghai,2006,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Shanghai,2011,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Tehran,2006,NA,net import (Kt),urban.metabolism,Materials,bricks and others
building.bricksAndOthers.import,Tehran,2011,NA,net import (Kt),urban.metabolism,Materials,bricks and others
